"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018年5月22日","6,893.6","6,934.7","6,947.4","6,883.7","144.22M","-0.17%"
"2018年5月21日","6,905.5","6,920.3","6,948.3","6,876.4","147.23M","0.57%"
"2018年5月18日","6,866.3","6,876.6","6,897.9","6,857.6","164.89M","-0.51%"
"2018年5月17日","6,901.6","6,905.8","6,953.0","6,869.4","139.33M","-0.41%"
"2018年5月16日","6,930.0","6,892.9","6,944.5","6,891.6","143.62M","0.60%"
"2018年5月15日","6,888.5","6,909.3","6,912.0","6,852.7","171.47M","-1.09%"
"2018年5月14日","6,964.4","6,977.4","7,008.3","6,954.6","152.21M","0.17%"
"2018年5月11日","6,952.6","6,948.9","6,969.3","6,923.6","164.10M","-0.16%"
"2018年5月10日","6,963.5","6,909.2","6,966.9","6,906.8","148.39M","1.02%"
"2018年5月9日","6,893.2","6,830.5","6,895.9","6,807.4","162.61M","1.14%"
"2018年5月8日","6,815.5","6,813.9","6,830.9","6,770.3","170.72M","-0.09%"
"2018年5月7日","6,821.9","6,803.5","6,846.5","6,796.0","160.56M","0.78%"
"2018年5月4日","6,769.1","6,618.7","6,783.4","6,612.4","172.87M","1.89%"
"2018年5月3日","6,643.5","6,608.7","6,667.3","6,539.9","190.16M","-0.02%"
"2018年5月2日","6,644.5","6,694.5","6,716.0","6,638.0","185.67M","-0.56%"
"2018年5月1日","6,682.0","6,592.9","6,685.4","6,578.3","154.32M","1.16%"
"2018年4月30日","6,605.6","6,669.4","6,712.5","6,593.6","193.47M","-0.76%"
"2018年4月27日","6,656.4","6,748.6","6,750.8","6,619.3","185.61M","0.10%"
"2018年4月26日","6,649.6","6,606.6","6,673.6","6,579.1","200.59M","2.08%"
"2018年4月25日","6,513.9","6,514.3","6,540.8","6,426.6","173.26M","0.08%"
"2018年4月24日","6,509.0","6,680.9","6,688.9","6,464.7","199.97M","-2.10%"
"2018年4月23日","6,648.8","6,699.2","6,721.6","6,613.5","152.36M","-0.28%"
"2018年4月20日","6,667.8","6,754.7","6,757.7","6,642.8","203.20M","-1.58%"
"2018年4月19日","6,774.9","6,793.1","6,815.0","6,749.1","159.27M","-0.85%"
"2018年4月18日","6,833.2","6,824.6","6,857.0","6,788.3","140.49M","0.25%"
"2018年4月17日","6,816.4","6,738.6","6,834.3","6,729.8","150.89M","2.12%"
"2018年4月16日","6,675.2","6,675.9","6,699.8","6,633.1","132.24M","0.71%"
"2018年4月13日","6,628.3","6,696.0","6,703.3","6,598.3","137.03M","-0.42%"
"2018年4月12日","6,656.3","6,627.3","6,682.7","6,618.8","149.12M","1.11%"
"2018年4月11日","6,583.4","6,578.8","6,650.3","6,574.9","141.66M","-0.49%"
"2018年4月10日","6,615.9","6,585.5","6,640.0","6,534.9","186.05M","2.22%"
"2018年4月9日","6,472.3","6,488.5","6,604.3","6,466.0","173.88M","0.61%"
"2018年4月6日","6,433.2","6,514.5","6,587.4","6,402.0","212.08M","-2.45%"
"2018年4月5日","6,594.8","6,619.2","6,632.2","6,550.3","173.51M","0.53%"
"2018年4月4日","6,560.1","6,326.5","6,578.6","6,326.5","201.26M","1.57%"
"2018年4月3日","6,458.8","6,448.0","6,485.3","6,343.9","194.78M","1.06%"
"2018年4月2日","6,390.8","6,528.2","6,561.0","6,322.6","238.54M","-2.89%"
"2018年3月29日","6,581.1","6,493.5","6,640.8","6,435.7","261.08M","1.86%"
"2018年3月28日","6,460.8","6,488.0","6,559.9","6,410.0","235.65M","-1.06%"
"2018年3月27日","6,529.8","6,791.4","6,793.5","6,479.6","230.34M","-3.32%"
"2018年3月26日","6,753.8","6,644.4","6,760.6","6,538.8","231.05M","3.78%"
"2018年3月23日","6,508.1","6,683.2","6,708.6","6,507.8","235.62M","-2.61%"
"2018年3月22日","6,682.3","6,763.9","6,809.9","6,679.4","209.24M","-2.50%"
"2018年3月21日","6,853.5","6,863.3","6,930.7","6,828.9","181.69M","-0.47%"
"2018年3月20日","6,885.9","6,871.1","6,902.2","6,845.9","175.19M","0.31%"
"2018年3月19日","6,864.9","6,946.0","6,949.0","6,806.2","214.56M","-2.21%"
"2018年3月16日","7,020.0","7,058.1","7,061.7","7,011.7","381.00M","-0.16%"
"2018年3月15日","7,031.0","7,050.7","7,075.5","7,010.0","146.85M","-0.14%"
"2018年3月14日","7,041.0","7,077.9","7,084.1","7,012.6","178.32M","-0.08%"
"2018年3月13日","7,046.5","7,172.3","7,186.1","7,025.8","196.08M","-1.19%"
"2018年3月12日","7,131.1","7,122.5","7,156.3","7,108.0","175.89M","0.42%"
"2018年3月9日","7,101.2","7,014.8","7,101.3","7,007.3","177.20M","1.93%"
"2018年3月8日","6,966.4","6,955.9","6,971.0","6,931.4","161.59M","0.53%"
"2018年3月7日","6,929.4","6,855.6","6,935.5","6,850.9","171.30M","0.24%"
"2018年3月6日","6,913.0","6,919.8","6,937.0","6,872.1","170.32M","0.46%"
"2018年3月5日","6,881.3","6,777.6","6,901.6","6,753.8","177.21M","1.03%"
"2018年3月2日","6,811.0","6,661.9","6,820.4","6,645.0","202.00M","0.90%"
"2018年3月1日","6,750.5","6,862.9","6,892.4","6,687.4","226.84M","-1.52%"
"2018年2月28日","6,854.4","6,945.2","6,964.1","6,854.4","212.33M","-0.67%"
"2018年2月27日","6,900.4","6,984.8","7,003.1","6,900.4","186.40M","-1.27%"
"2018年2月26日","6,989.1","6,933.8","6,989.4","6,927.5","156.07M","1.34%"
"2018年2月23日","6,896.6","6,816.4","6,897.5","6,789.0","154.36M","1.99%"
"2018年2月22日","6,761.9","6,793.1","6,826.0","6,744.0","146.06M","0.04%"
"2018年2月21日","6,759.3","6,808.6","6,879.5","6,759.2","167.24M","-0.30%"
"2018年2月20日","6,779.7","6,742.1","6,838.0","6,740.5","170.31M","-0.10%"
"2018年2月19日","6,786.3","6,802.0","6,819.3","6,759.3","-","-0.24%"
"2018年2月18日","6,802.5","6,781.5","6,806.0","6,781.5","-","0.47%"
"2018年2月16日","6,770.7","6,778.3","6,840.6","6,758.5","190.51M","-0.36%"
"2018年2月15日","6,794.9","6,734.3","6,795.9","6,665.9","187.21M","1.80%"
"2018年2月14日","6,675.0","6,523.3","6,684.1","6,520.4","197.23M","1.85%"
"2018年2月13日","6,553.9","6,482.8","6,567.6","6,478.4","153.73M","0.46%"
"2018年2月12日","6,523.9","6,477.0","6,565.3","6,424.3","228.35M","1.73%"
"2018年2月9日","6,412.7","6,395.2","6,453.4","6,164.4","318.49M","1.69%"
"2018年2月8日","6,306.1","6,595.8","6,606.0","6,304.2","277.35M","-4.19%"
"2018年2月7日","6,582.0","6,633.0","6,716.3","6,581.4","226.58M","-1.26%"
"2018年2月6日","6,666.0","6,378.6","6,673.4","6,370.5","320.31M","2.62%"
"2018年2月5日","6,495.9","6,687.5","6,808.0","6,495.4","300.13M","-3.91%"
"2018年2月2日","6,760.3","6,866.4","6,889.1","6,756.5","228.27M","-2.05%"
"2018年2月1日","6,901.5","6,910.6","6,970.8","6,879.0","210.60M","-0.70%"
"2018年1月31日","6,950.0","6,972.8","6,983.6","6,915.5","223.75M","0.28%"
"2018年1月30日","6,930.7","6,910.4","6,958.8","6,894.6","179.24M","-0.82%"
"2018年1月29日","6,988.3","7,000.7","7,020.6","6,974.7","178.73M","-0.49%"
"2018年1月26日","7,023.0","6,956.7","7,023.0","6,941.5","199.02M","1.54%"
"2018年1月25日","6,916.3","6,965.0","6,967.6","6,894.8","158.08M","-0.04%"
"2018年1月24日","6,919.4","6,975.4","6,992.9","6,880.7","190.69M","-0.63%"
"2018年1月23日","6,963.5","6,928.3","6,969.4","6,926.4","155.94M","0.83%"
"2018年1月22日","6,906.3","6,829.5","6,906.3","6,822.9","169.01M","1.05%"
"2018年1月19日","6,834.3","6,829.0","6,843.2","6,801.6","193.11M","0.34%"
"2018年1月18日","6,811.4","6,804.6","6,826.8","6,784.7","152.95M","0.02%"
"2018年1月17日","6,810.3","6,767.9","6,820.0","6,738.5","178.23M","1.09%"
"2018年1月16日","6,737.1","6,807.9","6,835.8","6,719.1","196.08M","-0.61%"
"2018年1月15日","6,778.8","6,787.5","6,798.5","6,773.0","-","-0.12%"
"2018年1月14日","6,787.0","6,781.5","6,789.0","6,780.5","-","0.42%"
"2018年1月12日","6,758.5","6,699.3","6,764.0","6,695.5","160.68M","0.75%"
"2018年1月11日","6,708.5","6,675.7","6,708.5","6,664.7","136.26M","0.69%"
"2018年1月10日","6,662.7","6,640.7","6,663.5","6,619.4","153.38M","-0.23%"
"2018年1月9日","6,677.9","6,692.9","6,696.1","6,658.3","146.93M","0.02%"
"2018年1月8日","6,676.6","6,651.7","6,680.3","6,649.2","150.38M","0.35%"
"2018年1月5日","6,653.3","6,613.1","6,655.0","6,605.0","152.65M","1.04%"
"2018年1月4日","6,584.6","6,595.8","6,603.2","6,576.9","153.92M","0.13%"
"2018年1月3日","6,575.8","6,520.0","6,579.3","6,519.3","170.11M","0.99%"
"2018年1月2日","6,511.3","6,431.6","6,513.0","6,417.8","149.67M","1.47%"
"2018年1月1日","6,417.0","6,406.0","6,417.3","6,401.8","-","0.32%"
"2017年12月29日","6,396.4","6,439.9","6,442.5","6,396.4","131.70M","-0.70%"
"2017年12月28日","6,441.4","6,449.5","6,452.1","6,432.7","77.62M","0.10%"
"2017年12月27日","6,435.1","6,437.1","6,448.9","6,425.9","90.87M","0.03%"
"2017年12月26日","6,433.2","6,427.3","6,438.2","6,408.0","93.22M","-0.89%"
"2017年12月25日","6,490.8","6,485.8","6,491.5","6,485.3","-","0.40%"
"2017年12月22日","6,465.2","6,462.5","6,467.8","6,449.0","114.35M","-0.12%"
"2017年12月21日","6,472.7","6,481.1","6,501.5","6,467.8","143.80M","0.00%"
"2017年12月20日","6,472.5","6,504.5","6,504.5","6,447.9","150.89M","-0.13%"
"2017年12月19日","6,480.7","6,505.4","6,510.9","6,462.8","163.38M","-0.50%"
"2017年12月18日","6,513.3","6,504.9","6,522.7","6,495.2","180.70M","0.73%"
"2017年12月15日","6,466.3","6,405.1","6,470.9","6,405.0","453.90M","1.20%"
"2017年12月14日","6,389.9","6,407.3","6,423.7","6,386.3","159.48M","-0.07%"
"2017年12月13日","6,394.7","6,405.4","6,416.8","6,388.4","160.53M","0.17%"
"2017年12月12日","6,383.6","6,389.5","6,403.5","6,371.7","146.18M","-0.16%"
"2017年12月11日","6,393.9","6,351.2","6,394.4","6,347.9","147.88M","0.78%"
"2017年12月8日","6,344.6","6,364.6","6,377.5","6,335.2","143.54M","0.45%"
"2017年12月7日","6,316.3","6,300.6","6,333.3","6,290.6","160.70M","0.37%"
"2017年12月6日","6,293.0","6,243.7","6,304.1","6,234.2","159.63M","0.45%"
"2017年12月5日","6,265.1","6,242.5","6,337.1","6,235.8","188.40M","0.02%"
"2017年12月4日","6,263.7","6,380.7","6,380.8","6,256.8","231.06M","-1.17%"
"2017年12月1日","6,337.9","6,325.6","6,365.3","6,244.8","200.42M","-0.43%"
"2017年11月30日","6,365.6","6,337.3","6,374.2","6,321.4","273.43M","0.86%"
"2017年11月29日","6,311.4","6,412.7","6,412.7","6,279.4","229.23M","-1.73%"
"2017年11月28日","6,422.6","6,419.5","6,426.0","6,385.3","142.71M","0.26%"
"2017年11月27日","6,406.0","6,409.5","6,420.2","6,392.0","142.21M","-0.05%"
"2017年11月24日","6,409.3","6,393.3","6,410.8","6,389.4","66.10M","0.42%"
"2017年11月23日","6,382.8","6,390.6","6,397.8","6,375.9","-","-0.05%"
"2017年11月22日","6,386.1","6,384.1","6,391.2","6,371.7","118.18M","0.12%"
"2017年11月21日","6,378.6","6,336.9","6,380.1","6,336.3","141.12M","1.11%"
"2017年11月20日","6,308.6","6,319.6","6,324.6","6,301.9","138.53M","-0.09%"
"2017年11月17日","6,314.5","6,343.6","6,345.6","6,308.5","178.70M","-0.39%"
"2017年11月16日","6,339.1","6,293.5","6,352.5","6,293.5","161.76M","1.29%"
"2017年11月15日","6,258.4","6,261.3","6,276.8","6,228.0","140.41M","-0.56%"
"2017年11月14日","6,293.6","6,293.3","6,300.5","6,263.8","140.57M","-0.36%"
"2017年11月13日","6,316.2","6,286.0","6,325.2","6,286.0","132.51M","0.11%"
"2017年11月10日","6,309.1","6,297.1","6,313.2","6,284.2","144.76M","-0.05%"
"2017年11月9日","6,312.2","6,295.3","6,315.2","6,248.3","158.49M","-0.53%"
"2017年11月8日","6,345.8","6,319.0","6,347.0","6,308.6","141.71M","0.40%"
"2017年11月7日","6,320.8","6,314.7","6,328.6","6,299.5","154.91M","0.11%"
"2017年11月6日","6,313.6","6,292.1","6,318.6","6,291.8","177.24M","0.29%"
"2017年11月3日","6,295.6","6,266.2","6,297.6","6,237.6","186.53M","0.95%"
"2017年11月2日","6,236.4","6,238.3","6,243.7","6,194.6","181.17M","-0.20%"
"2017年11月1日","6,248.6","6,274.3","6,276.7","6,224.6","173.75M","0.00%"
"2017年10月31日","6,248.6","6,241.9","6,258.4","6,229.1","184.35M","0.34%"
"2017年10月30日","6,227.6","6,209.8","6,250.9","6,202.5","170.61M","0.23%"
"2017年10月27日","6,213.5","6,138.2","6,223.5","6,129.8","234.21M","2.91%"
"2017年10月26日","6,037.9","6,056.0","6,066.6","6,036.0","180.53M","-0.28%"
"2017年10月25日","6,055.0","6,069.4","6,087.6","6,011.2","161.40M","-0.41%"
"2017年10月24日","6,080.2","6,078.0","6,090.9","6,057.7","130.86M","0.20%"
"2017年10月23日","6,067.8","6,122.2","6,122.2","6,061.1","147.61M","-0.67%"
"2017年10月20日","6,108.8","6,114.5","6,122.6","6,102.2","175.70M","0.27%"
"2017年10月19日","6,092.6","6,074.3","6,092.9","6,051.5","148.80M","-0.36%"
"2017年10月18日","6,114.4","6,128.9","6,129.5","6,106.9","122.69M","-0.13%"
"2017年10月17日","6,122.6","6,111.3","6,122.8","6,103.7","120.62M","0.13%"
"2017年10月16日","6,114.5","6,108.7","6,115.5","6,095.6","120.83M","0.36%"
"2017年10月13日","6,092.5","6,094.7","6,100.1","6,087.0","133.12M","0.37%"
"2017年10月12日","6,070.0","6,072.2","6,093.8","6,063.5","167.14M","-0.19%"
"2017年10月11日","6,081.3","6,062.7","6,082.3","6,052.4","139.63M","0.29%"
"2017年10月10日","6,063.5","6,078.3","6,084.1","6,036.7","127.91M","0.08%"
"2017年10月9日","6,058.5","6,072.0","6,078.8","6,051.3","111.23M","-0.10%"
"2017年10月6日","6,064.6","6,037.4","6,064.7","6,037.0","124.69M","0.12%"
"2017年10月5日","6,057.1","6,018.3","6,059.2","6,014.8","129.61M","0.97%"
"2017年10月4日","5,998.8","5,983.3","6,009.8","5,976.1","131.19M","0.06%"
"2017年10月3日","5,995.1","5,986.9","5,999.2","5,976.6","110.68M","0.22%"
"2017年10月2日","5,981.9","5,989.0","6,005.2","5,955.8","138.81M","0.04%"
"2017年9月29日","5,979.3","5,941.8","5,980.2","5,930.8","154.02M","0.78%"
"2017年9月28日","5,933.1","5,920.6","5,939.2","5,908.6","133.28M","-0.08%"
"2017年9月27日","5,937.8","5,913.0","5,957.8","5,900.4","153.00M","0.96%"
"2017年9月26日","5,881.3","5,893.2","5,908.5","5,863.0","143.23M","0.24%"
"2017年9月25日","5,867.4","5,904.1","5,908.6","5,839.9","178.89M","-1.10%"
"2017年9月22日","5,932.3","5,912.2","5,937.6","5,911.5","124.24M","-0.04%"
"2017年9月21日","5,934.9","5,965.6","5,965.6","5,915.7","128.27M","-0.65%"
"2017年9月20日","5,973.6","5,987.7","5,994.5","5,927.7","156.21M","-0.29%"
"2017年9月19日","5,991.1","5,991.9","5,998.2","5,971.2","140.79M","0.17%"
"2017年9月18日","5,981.1","5,997.5","6,013.0","5,963.2","145.99M","-0.11%"
"2017年9月15日","5,988.0","5,965.7","6,009.4","5,957.9","396.34M","0.32%"
"2017年9月14日","5,968.8","5,981.9","5,997.2","5,965.1","139.00M","-0.59%"
"2017年9月13日","6,004.4","5,982.9","6,004.5","5,974.9","137.28M","0.15%"
"2017年9月12日","5,995.6","5,998.7","6,003.0","5,968.1","146.38M","0.25%"
"2017年9月11日","5,980.5","5,962.4","5,990.9","5,960.9","148.24M","1.14%"
"2017年9月8日","5,913.4","5,957.2","5,958.8","5,908.0","134.44M","-0.85%"
"2017年9月7日","5,964.3","5,960.4","5,980.1","5,943.9","144.20M","0.22%"
"2017年9月6日","5,951.1","5,949.5","5,964.4","5,909.9","142.86M","0.31%"
"2017年9月5日","5,932.7","5,966.6","5,980.9","5,890.3","150.87M","-0.80%"
"2017年9月4日","5,980.5","5,959.6","5,982.0","5,946.9","-","0.33%"
"2017年9月3日","5,960.8","5,956.5","5,967.4","5,955.6","-","-0.45%"
"2017年9月1日","5,987.9","6,001.8","6,009.6","5,972.3","111.43M","-0.01%"
"2017年8月31日","5,988.6","5,948.7","5,995.4","5,946.0","169.62M","0.94%"
"2017年8月30日","5,932.9","5,870.9","5,940.6","5,865.3","135.77M","1.21%"
"2017年8月29日","5,862.1","5,785.3","5,871.8","5,785.2","113.41M","0.41%"
"2017年8月28日","5,838.1","5,839.3","5,852.8","5,821.9","124.59M","0.27%"
"2017年8月25日","5,822.5","5,854.3","5,870.5","5,815.6","122.15M","-0.20%"
"2017年8月24日","5,834.4","5,864.0","5,871.9","5,802.8","130.42M","-0.30%"
"2017年8月23日","5,851.8","5,842.2","5,864.8","5,840.7","121.32M","-0.37%"
"2017年8月22日","5,873.3","5,817.3","5,879.0","5,817.0","123.97M","1.50%"
"2017年8月21日","5,786.5","5,791.0","5,804.3","5,750.5","134.84M","-0.08%"
"2017年8月18日","5,790.9","5,803.9","5,831.1","5,770.1","169.51M","-0.09%"
"2017年8月17日","5,796.3","5,896.3","5,903.9","5,796.3","164.72M","-2.05%"
"2017年8月16日","5,917.4","5,920.7","5,945.0","5,899.6","133.36M","0.16%"
"2017年8月15日","5,907.7","5,917.3","5,919.8","5,893.9","128.17M","-0.01%"
"2017年8月14日","5,908.2","5,878.6","5,916.3","5,878.0","146.32M","1.31%"
"2017年8月11日","5,831.5","5,792.3","5,844.6","5,785.3","144.43M","0.75%"
"2017年8月10日","5,788.2","5,880.1","5,887.3","5,783.4","173.81M","-2.22%"
"2017年8月9日","5,919.4","5,879.5","5,921.0","5,866.2","145.30M","-0.12%"
"2017年8月8日","5,926.4","5,922.6","5,972.9","5,910.5","147.06M","-0.14%"
"2017年8月7日","5,934.7","5,909.5","5,936.8","5,903.8","127.12M","0.59%"
"2017年8月4日","5,899.9","5,899.7","5,912.6","5,877.1","143.11M","0.15%"
"2017年8月3日","5,891.2","5,915.7","5,917.5","5,879.7","148.83M","-0.39%"
"2017年8月2日","5,914.2","5,934.1","5,936.1","5,859.6","178.27M","0.32%"
"2017年8月1日","5,895.2","5,900.6","5,905.3","5,880.5","144.47M","0.25%"
"2017年7月31日","5,880.3","5,928.7","5,932.4","5,871.8","187.75M","-0.48%"
"2017年7月28日","5,908.9","5,883.7","5,918.3","5,868.9","158.39M","-0.14%"
"2017年7月27日","5,917.0","5,994.0","5,995.8","5,847.0","243.14M","-0.57%"
"2017年7月26日","5,950.7","5,944.2","5,954.4","5,939.2","145.01M","0.34%"
"2017年7月25日","5,930.6","5,927.1","5,945.1","5,916.3","147.88M","-0.18%"
"2017年7月24日","5,941.4","5,920.9","5,950.6","5,912.7","141.03M","0.34%"
"2017年7月21日","5,921.5","5,905.6","5,921.5","5,890.3","162.46M","0.01%"
"2017年7月20日","5,921.2","5,929.6","5,932.6","5,896.6","144.93M","0.09%"
"2017年7月19日","5,916.2","5,898.4","5,922.4","5,895.5","145.63M","0.61%"
"2017年7月18日","5,880.1","5,832.9","5,880.5","5,818.2","123.42M","0.69%"
"2017年7月17日","5,839.7","5,845.8","5,860.6","5,830.3","125.58M","0.03%"
"2017年7月14日","5,838.1","5,815.0","5,844.8","5,799.9","123.65M","0.77%"
"2017年7月13日","5,793.4","5,785.3","5,806.2","5,776.6","140.45M","0.25%"
"2017年7月12日","5,779.0","5,757.2","5,785.0","5,749.6","143.96M","1.21%"
"2017年7月11日","5,709.8","5,687.0","5,717.9","5,667.3","133.08M","0.27%"
"2017年7月10日","5,694.1","5,662.7","5,708.6","5,650.3","136.24M","0.67%"
"2017年7月7日","5,656.5","5,618.9","5,673.0","5,618.9","130.79M","1.05%"
"2017年7月6日","5,597.9","5,606.4","5,628.8","5,579.6","161.64M","-0.90%"
"2017年7月5日","5,648.8","5,611.0","5,663.6","5,593.7","164.30M","1.28%"
"2017年7月4日","5,577.3","5,589.1","5,618.3","5,560.8","-","-0.35%"
"2017年7月3日","5,597.0","5,680.4","5,685.0","5,592.5","103.40M","-0.88%"
"2017年6月30日","5,646.9","5,676.4","5,681.9","5,637.7","192.49M","-0.11%"
"2017年6月29日","5,653.0","5,723.3","5,723.7","5,599.4","181.77M","-1.74%"
"2017年6月28日","5,753.0","5,693.5","5,757.2","5,660.5","147.74M","1.44%"
"2017年6月27日","5,671.6","5,752.7","5,761.0","5,671.6","173.25M","-1.83%"
"2017年6月26日","5,777.6","5,832.3","5,845.1","5,765.9","142.52M","-0.44%"
"2017年6月23日","5,803.1","5,775.0","5,810.3","5,759.7","278.84M","0.40%"
"2017年6月22日","5,779.9","5,787.4","5,802.5","5,767.9","145.41M","-0.04%"
"2017年6月21日","5,782.4","5,740.6","5,784.9","5,737.0","149.16M","0.98%"
"2017年6月20日","5,726.3","5,763.0","5,772.2","5,725.0","150.25M","-0.80%"
"2017年6月19日","5,772.2","5,729.5","5,776.4","5,724.5","152.06M","1.60%"
"2017年6月16日","5,681.5","5,694.2","5,695.7","5,656.6","544.04M","-0.34%"
"2017年6月15日","5,700.9","5,661.4","5,707.4","5,634.6","171.75M","-0.46%"
"2017年6月14日","5,727.1","5,774.1","5,774.2","5,682.4","177.99M","-0.43%"
"2017年6月13日","5,751.8","5,740.2","5,760.5","5,709.2","236.56M","0.76%"
"2017年6月12日","5,708.2","5,677.2","5,716.2","5,633.3","257.94M","-0.59%"
"2017年6月9日","5,741.9","5,891.7","5,897.7","5,657.8","273.59M","-2.44%"
"2017年6月8日","5,885.3","5,894.8","5,895.2","5,852.6","175.68M","0.13%"
"2017年6月7日","5,877.6","5,871.8","5,883.2","5,846.0","141.27M","0.36%"
"2017年6月6日","5,856.8","5,869.5","5,890.9","5,848.3","141.13M","-0.36%"
"2017年6月5日","5,878.1","5,881.2","5,888.9","5,871.1","125.50M","-0.06%"
"2017年6月2日","5,881.5","5,834.4","5,881.5","5,825.7","157.72M","1.12%"
"2017年6月1日","5,816.5","5,804.2","5,816.6","5,779.9","144.79M","0.48%"
"2017年5月31日","5,788.8","5,813.0","5,813.3","5,762.6","228.65M","-0.10%"
"2017年5月30日","5,794.6","5,785.4","5,800.0","5,781.4","135.40M","0.02%"
"2017年5月29日","5,793.6","5,798.5","5,801.9","5,792.5","-","-0.08%"
"2017年5月28日","5,798.4","5,794.4","5,803.0","5,792.9","-","0.17%"
"2017年5月26日","5,788.4","5,782.2","5,790.2","5,771.7","120.98M","0.17%"
