"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2013年10月23日","8,913.0","8,916.5","8,935.5","8,898.0","80.85K","-0.35%"
"2013年10月22日","8,944.0","8,867.0","8,990.5","8,849.0","114.30K","0.84%"
"2013年10月21日","8,869.5","8,872.0","8,887.5","8,836.0","68.40K","0.19%"
"2013年10月18日","8,852.5","8,850.0","8,869.0","8,806.5","78.56K","0.47%"
"2013年10月17日","8,811.5","8,831.0","8,845.0","8,766.5","83.14K","-0.35%"
"2013年10月16日","8,842.5","8,801.5","8,867.0","8,784.5","92.45K","0.36%"
"2013年10月15日","8,810.5","8,753.5","8,826.0","8,746.0","98.36K","1.03%"
"2013年10月14日","8,721.0","8,690.0","8,763.0","8,678.0","65.94K","0.01%"
"2013年10月11日","8,720.5","8,729.0","8,750.0","8,698.5","67.17K","0.37%"
"2013年10月10日","8,688.0","8,570.0","8,744.0","8,550.0","117.43K","2.12%"
"2013年10月9日","8,507.5","8,558.0","8,594.0","8,487.0","97.94K","-0.74%"
"2013年10月8日","8,570.5","8,591.0","8,615.0","8,522.5","92.52K","-0.24%"
"2013年10月7日","8,591.0","8,599.0","8,609.0","8,510.5","92.48K","-0.39%"
"2013年10月4日","8,624.5","8,582.0","8,649.0","8,573.0","71.10K","0.30%"
"2013年10月3日","8,598.5","8,638.5","8,659.5","8,565.0","80.19K","-0.41%"
"2013年10月2日","8,633.5","8,682.5","8,686.0","8,583.5","102.03K","-0.55%"
"2013年10月1日","8,681.0","8,627.5","8,707.0","8,614.0","98.78K","1.07%"
"2013年9月30日","8,589.0","8,592.0","8,626.0","8,549.5","103.01K","-0.87%"
"2013年9月27日","8,664.0","8,670.0","8,696.5","8,615.5","84.92K","0.04%"
"2013年9月26日","8,660.5","8,684.0","8,697.5","8,629.5","70.81K","-0.07%"
"2013年9月25日","8,667.0","8,670.0","8,688.0","8,614.0","99.29K","-0.01%"
"2013年9月24日","8,667.5","8,652.0","8,692.0","8,636.0","73.64K","0.41%"
"2013年9月23日","8,632.0","8,683.0","8,705.0","8,609.0","89.09K","-0.93%"
"2013年9月20日","8,712.8","8,695.0","8,712.5","8,668.0","5.79K","0.32%"
"2013年9月19日","8,685.0","8,746.5","8,772.5","8,666.5","99.41K","0.67%"
"2013年9月18日","8,627.0","8,626.0","8,758.5","8,594.0","95.90K","0.30%"
"2013年9月17日","8,601.0","8,604.0","8,626.0","8,586.0","88.01K","-0.13%"
"2013年9月16日","8,612.0","8,615.0","8,629.5","8,577.0","105.01K","1.16%"
"2013年9月13日","8,513.0","8,477.0","8,521.5","8,455.5","73.43K","0.27%"
"2013年9月12日","8,490.0","8,506.0","8,518.0","8,467.0","74.12K","0.07%"
"2013年9月11日","8,484.0","8,470.0","8,514.0","8,445.5","84.22K","0.31%"
"2013年9月10日","8,458.0","8,325.0","8,479.0","8,324.0","111.57K","2.15%"
"2013年9月9日","8,280.0","8,287.0","8,320.0","8,245.5","76.99K","0.20%"
"2013年9月6日","8,263.5","8,209.5","8,300.0","8,172.0","127.92K","0.53%"
"2013年9月5日","8,220.0","8,218.5","8,259.0","8,164.0","93.76K","0.27%"
"2013年9月4日","8,197.5","8,194.0","8,216.5","8,094.5","104.09K","0.21%"
"2013年9月3日","8,180.0","8,253.5","8,277.0","8,139.5","105.13K","-0.66%"
"2013年9月2日","8,234.5","8,185.0","8,269.0","8,173.0","64.42K","1.44%"
"2013年8月30日","8,117.5","8,214.0","8,220.0","8,086.0","97.59K","-0.90%"
"2013年8月29日","8,191.0","8,150.5","8,202.0","8,131.0","88.69K","0.39%"
"2013年8月28日","8,159.5","8,221.0","8,239.0","8,095.0","115.76K","-1.32%"
"2013年8月27日","8,268.5","8,388.0","8,425.5","8,190.0","137.65K","-1.90%"
"2013年8月26日","8,428.5","8,432.0","8,450.0","8,386.5","40.98K","0.14%"
"2013年8月23日","8,417.0","8,418.0","8,441.0","8,359.0","73.97K","0.35%"
"2013年8月22日","8,387.5","8,255.0","8,433.5","8,247.5","94.57K","1.28%"
"2013年8月21日","8,281.5","8,300.0","8,346.0","8,260.5","77.86K","-0.19%"
"2013年8月20日","8,297.5","8,316.5","8,322.5","8,244.5","102.43K","-0.84%"
"2013年8月19日","8,368.0","8,380.0","8,397.0","8,325.5","76.36K","-0.25%"
"2013年8月16日","8,389.0","8,353.5","8,404.0","8,330.5","79.47K","0.14%"
"2013年8月15日","8,377.5","8,417.5","8,424.0","8,308.0","95.83K","-0.69%"
"2013年8月14日","8,436.0","8,447.5","8,462.0","8,401.5","70.72K","0.24%"
"2013年8月13日","8,416.0","8,388.0","8,447.0","8,382.5","83.51K","0.62%"
"2013年8月12日","8,364.0","8,356.0","8,373.5","8,237.0","91.32K","0.43%"
"2013年8月9日","8,328.0","8,339.0","8,377.0","8,285.0","78.60K","0.21%"
"2013年8月8日","8,310.5","8,284.0","8,354.0","8,251.5","74.82K","0.70%"
"2013年8月7日","8,253.0","8,248.5","8,284.0","8,231.0","75.81K","-0.52%"
"2013年8月6日","8,296.0","8,400.5","8,442.5","8,267.0","84.22K","-1.24%"
"2013年8月5日","8,400.5","8,428.0","8,437.0","8,368.0","51.72K","-0.05%"
"2013年8月2日","8,405.0","8,442.5","8,446.5","8,378.5","67.39K","0.08%"
"2013年8月1日","8,398.0","8,322.0","8,464.5","8,310.5","93.84K","1.80%"
"2013年7月31日","8,249.5","8,269.5","8,306.5","8,213.5","99.02K","-0.34%"
"2013年7月30日","8,278.0","8,291.0","8,339.5","8,246.0","80.41K","0.28%"
"2013年7月29日","8,254.5","8,266.5","8,329.0","8,243.5","70.82K","0.05%"
"2013年7月26日","8,250.0","8,338.0","8,365.0","8,217.5","88.15K","-0.58%"
"2013年7月25日","8,298.0","8,373.0","8,374.5","8,266.5","98.90K","-0.82%"
"2013年7月24日","8,367.0","8,316.5","8,419.0","8,316.5","104.24K","0.58%"
"2013年7月23日","8,319.0","8,355.0","8,369.5","8,307.0","69.84K","-0.15%"
"2013年7月22日","8,331.5","8,362.0","8,381.0","8,311.0","71.67K","-0.06%"
"2013年7月19日","8,336.5","8,294.5","8,341.5","8,285.5","82.45K","0.14%"
"2013年7月18日","8,325.0","8,238.5","8,341.0","8,217.0","88.83K","0.89%"
"2013年7月17日","8,251.5","8,211.5","8,272.0","8,138.5","98.16K","0.51%"
"2013年7月16日","8,210.0","8,240.0","8,262.5","8,179.0","72.34K","-0.22%"
"2013年7月15日","8,228.5","8,234.0","8,274.5","8,212.5","62.27K","0.27%"
"2013年7月12日","8,206.5","8,181.5","8,245.0","8,176.5","80.34K","0.55%"
"2013年7月11日","8,161.5","8,198.0","8,211.5","8,131.0","92.36K","1.39%"
"2013年7月10日","8,049.5","8,058.0","8,100.0","7,991.5","84.70K","-0.17%"
"2013年7月9日","8,063.0","8,025.5","8,091.5","8,006.0","93.96K","1.17%"
"2013年7月8日","7,970.0","7,869.5","8,019.0","7,846.5","100.52K","1.92%"
"2013年7月5日","7,820.0","8,016.0","8,038.0","7,806.0","134.27K","-2.26%"
"2013年7月4日","8,000.5","7,868.5","8,022.5","7,863.5","84.46K","2.06%"
"2013年7月3日","7,839.0","7,866.0","7,878.0","7,731.0","119.43K","-0.89%"
"2013年7月2日","7,909.5","7,982.5","7,997.0","7,848.0","111.93K","-0.90%"
"2013年7月1日","7,981.5","7,955.5","8,028.5","7,892.5","115.72K","0.19%"
"2013年6月28日","7,966.5","8,003.5","8,045.0","7,907.0","113.21K","-0.46%"
"2013年6月27日","8,003.0","7,957.5","8,030.0","7,922.5","92.17K","0.79%"
"2013年6月26日","7,940.0","7,821.0","7,973.0","7,805.5","114.32K","1.64%"
"2013年6月25日","7,812.0","7,716.0","7,850.5","7,714.0","135.79K","1.40%"
"2013年6月24日","7,704.5","7,755.0","7,831.0","7,660.0","163.72K","-3.14%"
"2013年6月21日","7,954.4","7,935.5","7,985.5","7,921.0","7.30K","0.09%"
"2013年6月20日","7,947.5","8,061.5","8,076.0","7,873.0","169.51K","-3.06%"
"2013年6月19日","8,198.5","8,240.5","8,286.5","8,131.0","144.36K","-0.39%"
"2013年6月18日","8,230.5","8,203.5","8,243.5","8,174.0","101.83K","0.13%"
"2013年6月17日","8,220.0","8,139.0","8,268.0","8,137.5","137.06K","1.08%"
"2013年6月14日","8,132.5","8,142.0","8,188.0","8,076.5","114.44K","0.35%"
"2013年6月13日","8,104.0","8,031.0","8,170.5","7,966.5","160.93K","-0.53%"
"2013年6月12日","8,147.0","8,199.0","8,249.5","8,100.5","128.51K","-0.94%"
"2013年6月11日","8,224.5","8,278.0","8,282.5","8,140.5","139.36K","-1.06%"
"2013年6月10日","8,313.0","8,245.0","8,358.5","8,239.0","109.07K","0.61%"
"2013年6月7日","8,263.0","8,131.5","8,284.0","8,035.0","158.70K","1.87%"
"2013年6月6日","8,111.0","8,186.5","8,237.0","8,052.0","135.54K","-1.16%"
"2013年6月5日","8,206.5","8,244.0","8,296.5","8,165.0","132.98K","-1.10%"
"2013年6月4日","8,297.5","8,347.0","8,389.0","8,240.0","99.11K","0.05%"
"2013年6月3日","8,293.0","8,315.0","8,399.0","8,215.0","153.81K","-0.88%"
"2013年5月31日","8,366.5","8,397.0","8,406.5","8,298.0","125.90K","-0.39%"
"2013年5月30日","8,399.0","8,328.5","8,423.0","8,298.5","105.45K","0.73%"
"2013年5月29日","8,338.0","8,442.0","8,451.0","8,317.0","123.98K","-1.86%"
"2013年5月28日","8,496.0","8,402.0","8,530.0","8,395.5","111.67K","1.36%"
"2013年5月27日","8,382.0","8,342.0","8,394.0","8,331.5","33.72K","0.86%"
"2013年5月24日","8,310.5","8,384.0","8,401.0","8,261.0","122.15K","-0.53%"
"2013年5月23日","8,354.5","8,385.0","8,424.5","8,281.0","146.78K","-2.06%"
"2013年5月22日","8,530.0","8,470.5","8,561.0","8,436.5","120.68K","0.88%"
"2013年5月21日","8,455.5","8,434.5","8,487.5","8,395.5","91.74K","0.09%"
"2013年5月20日","8,448.0","8,449.0","8,463.0","8,400.0","65.66K","0.64%"
"2013年5月17日","8,394.5","8,354.5","8,477.5","8,327.0","109.83K","0.36%"
"2013年5月16日","8,364.5","8,352.0","8,404.0","8,320.0","92.72K","0.10%"
"2013年5月15日","8,356.5","8,347.0","8,376.5","8,299.0","107.90K","0.26%"
"2013年5月14日","8,334.5","8,301.5","8,354.0","8,235.0","97.06K","0.71%"
"2013年5月13日","8,275.5","8,280.5","8,296.5","8,217.5","91.67K","-0.02%"
"2013年5月10日","8,277.0","8,275.5","8,360.0","8,253.0","126.27K","0.11%"
"2013年5月9日","8,268.0","8,247.0","8,280.0","8,225.0","72.59K","0.18%"
"2013年5月8日","8,253.0","8,189.5","8,263.5","8,164.5","92.98K","0.97%"
"2013年5月7日","8,174.0","8,124.0","8,210.0","8,119.5","83.89K","0.75%"
"2013年5月6日","8,113.0","8,132.0","8,153.0","8,105.5","51.93K","-0.14%"
"2013年5月3日","8,124.0","7,982.0","8,138.0","7,961.0","123.60K","1.84%"
"2013年5月2日","7,977.5","7,907.0","8,012.5","7,897.0","139.72K","1.02%"
"2013年5月1日","7,897.0","7,942.5","7,950.0","7,887.0","-","-0.30%"
"2013年4月30日","7,921.0","7,920.0","7,971.5","7,896.0","112.77K","0.61%"
"2013年4月29日","7,873.0","7,841.0","7,933.0","7,828.5","95.29K","0.70%"
"2013年4月26日","7,818.0","7,820.0","7,853.5","7,774.5","102.66K","-0.22%"
"2013年4月25日","7,835.0","7,770.0","7,865.0","7,749.0","111.63K","0.90%"
"2013年4月24日","7,765.0","7,678.5","7,785.0","7,660.5","140.30K","1.24%"
"2013年4月23日","7,670.0","7,485.5","7,690.0","7,450.5","176.26K","2.53%"
"2013年4月22日","7,481.0","7,514.0","7,545.5","7,443.5","119.89K","0.25%"
"2013年4月19日","7,462.5","7,505.0","7,539.5","7,422.0","136.75K","-0.28%"
"2013年4月18日","7,483.5","7,527.0","7,566.0","7,445.0","155.91K","-0.47%"
"2013年4月17日","7,519.0","7,708.0","7,741.0","7,481.5","208.79K","-2.36%"
"2013年4月16日","7,701.0","7,693.0","7,751.5","7,647.0","133.52K","-0.25%"
"2013年4月15日","7,720.5","7,759.0","7,784.0","7,657.5","131.84K","-0.37%"
"2013年4月12日","7,749.0","7,840.0","7,849.0","7,735.0","129.31K","-1.78%"
"2013年4月11日","7,889.5","7,819.0","7,897.5","7,796.5","99.66K","0.86%"
"2013年4月10日","7,822.0","7,663.0","7,835.5","7,662.0","124.58K","2.47%"
"2013年4月9日","7,633.5","7,714.0","7,735.5","7,618.0","116.78K","-0.41%"
"2013年4月8日","7,665.0","7,673.5","7,710.0","7,657.0","88.53K","-0.11%"
"2013年4月5日","7,673.5","7,820.0","7,838.5","7,643.0","140.96K","-2.14%"
"2013年4月4日","7,841.5","7,902.0","7,942.5","7,817.0","134.83K","-0.67%"
"2013年4月3日","7,894.5","7,923.0","7,967.0","7,865.0","99.02K","-0.78%"
"2013年4月2日","7,956.5","7,800.5","7,962.5","7,793.5","107.74K","1.93%"
"2013年4月1日","7,806.1","7,838.6","7,842.1","7,793.1","-","0.07%"
"2013年3月28日","7,800.5","7,810.0","7,857.5","7,786.0","93.37K","-0.08%"
"2013年3月27日","7,807.0","7,915.0","7,931.5","7,757.5","142.36K","-1.11%"
"2013年3月26日","7,894.5","7,905.0","7,927.5","7,871.5","102.02K","0.07%"
"2013年3月25日","7,889.0","8,014.5","8,044.5","7,860.0","151.17K","-0.48%"
"2013年3月22日","7,927.0","7,915.0","7,967.0","7,884.5","105.44K","-0.16%"
"2013年3月21日","7,939.5","8,001.0","8,013.5","7,898.0","130.93K","-0.93%"
"2013年3月20日","8,014.0","7,975.5","8,047.5","7,974.0","108.32K","0.58%"
"2013年3月19日","7,967.5","7,996.5","8,014.5","7,932.0","128.29K","-0.71%"
"2013年3月18日","8,024.5","7,913.5","8,033.5","7,858.5","116.87K","-0.38%"
"2013年3月15日","8,055.0","8,073.0","8,077.5","8,044.0","17.69K","-0.01%"
"2013年3月14日","8,055.5","7,995.0","8,061.5","7,986.0","125.26K","1.00%"
"2013年3月13日","7,976.0","7,977.0","7,991.0","7,940.5","192.25K","0.14%"
"2013年3月12日","7,964.5","7,981.0","8,003.0","7,933.5","170.19K","-0.29%"
"2013年3月11日","7,988.0","7,985.0","7,999.0","7,955.0","135.52K","0.08%"
"2013年3月8日","7,982.0","7,946.0","8,028.0","7,942.0","147.90K","0.63%"
"2013年3月7日","7,932.0","7,936.5","7,958.0","7,909.5","137.41K","0.16%"
"2013年3月6日","7,919.5","7,854.0","7,977.5","7,851.0","149.44K","0.60%"
"2013年3月5日","7,872.5","7,748.5","7,884.5","7,737.5","169.59K","2.22%"
"2013年3月4日","7,701.5","7,665.5","7,734.0","7,635.5","118.59K","-0.16%"
"2013年3月1日","7,714.0","7,726.5","7,768.5","7,627.5","161.68K","-0.47%"
"2013年2月28日","7,750.5","7,722.5","7,784.5","7,691.0","117.38K","0.96%"
"2013年2月27日","7,676.5","7,628.5","7,724.0","7,564.0","151.83K","1.04%"
"2013年2月26日","7,597.5","7,607.5","7,680.0","7,587.0","164.95K","-2.19%"
"2013年2月25日","7,768.0","7,695.5","7,864.0","7,633.0","211.24K","1.40%"
"2013年2月22日","7,660.5","7,622.5","7,700.0","7,607.5","120.61K","1.02%"
"2013年2月21日","7,583.0","7,693.0","7,698.0","7,559.5","160.13K","-1.93%"
"2013年2月20日","7,732.5","7,753.0","7,784.5","7,705.0","115.25K","-0.32%"
"2013年2月19日","7,757.5","7,620.0","7,765.5","7,609.0","119.71K","1.69%"
"2013年2月18日","7,628.5","7,607.5","7,633.0","7,567.5","56.23K","0.49%"
"2013年2月15日","7,591.5","7,631.0","7,651.0","7,570.0","111.42K","-0.55%"
"2013年2月14日","7,633.5","7,696.5","7,728.5","7,606.0","131.06K","-0.98%"
"2013年2月13日","7,709.0","7,662.0","7,739.0","7,648.5","98.03K","0.72%"
"2013年2月12日","7,654.0","7,615.5","7,669.0","7,592.0","98.31K","0.32%"
"2013年2月11日","7,629.5","7,654.0","7,678.0","7,596.5","85.30K","-0.18%"
"2013年2月8日","7,643.0","7,619.5","7,655.0","7,576.0","91.34K","0.70%"
"2013年2月7日","7,589.5","7,579.5","7,662.5","7,565.0","138.03K","0.02%"
"2013年2月6日","7,588.0","7,674.5","7,695.0","7,536.5","154.48K","-1.01%"
"2013年2月5日","7,665.5","7,625.5","7,684.0","7,621.5","115.62K","0.25%"
"2013年2月4日","7,646.5","7,830.5","7,838.5","7,602.0","158.13K","-2.35%"
"2013年2月1日","7,830.5","7,796.5","7,856.0","7,785.0","118.12K","0.44%"
"2013年1月31日","7,796.0","7,786.5","7,813.5","7,762.0","105.11K","-0.15%"
"2013年1月30日","7,807.5","7,858.0","7,869.0","7,774.5","99.89K","-0.61%"
"2013年1月29日","7,855.5","7,850.0","7,859.5","7,801.5","88.88K","0.24%"
"2013年1月28日","7,837.0","7,883.0","7,888.0","7,833.0","81.67K","-0.20%"
"2013年1月25日","7,852.5","7,741.5","7,878.0","7,740.5","120.33K","1.30%"
"2013年1月24日","7,751.5","7,705.0","7,759.5","7,661.5","114.71K","0.49%"
"2013年1月23日","7,714.0","7,713.5","7,735.0","7,687.0","91.94K","0.10%"
"2013年1月22日","7,706.5","7,741.5","7,750.5","7,633.0","138.24K","-0.55%"
"2013年1月21日","7,749.0","7,723.5","7,762.0","7,721.0","40.62K","0.40%"
"2013年1月18日","7,718.0","7,743.5","7,756.5","7,706.5","107.26K","-0.18%"
"2013年1月17日","7,732.0","7,676.0","7,769.0","7,664.5","113.73K","0.50%"
"2013年1月16日","7,693.5","7,674.5","7,699.0","7,646.0","105.57K","0.27%"
"2013年1月15日","7,672.5","7,720.0","7,739.0","7,636.5","125.27K","-0.86%"
"2013年1月14日","7,739.0","7,745.0","7,790.5","7,705.0","103.07K","0.29%"
"2013年1月11日","7,716.5","7,730.5","7,735.0","7,686.5","89.05K","0.12%"
"2013年1月10日","7,707.5","7,744.0","7,779.0","7,687.5","111.62K","-0.24%"
"2013年1月9日","7,726.0","7,714.0","7,739.0","7,692.0","84.04K","0.35%"
"2013年1月8日","7,699.0","7,716.0","7,758.5","7,686.0","94.27K","-0.42%"
"2013年1月7日","7,731.5","7,765.0","7,778.0","7,715.0","73.20K","-0.49%"
"2013年1月4日","7,769.5","7,747.5","7,792.5","7,730.0","82.77K","0.12%"
"2013年1月3日","7,760.0","7,769.0","7,781.0","7,740.0","76.99K","-0.24%"
"2013年1月2日","7,778.5","7,744.5","7,805.5","7,727.0","117.75K","3.69%"
"2012年12月31日","7,502.0","7,502.0","7,502.0","7,502.0","-","-1.53%"
"2012年12月28日","7,618.5","7,666.5","7,675.5","7,611.5","38.12K","-0.51%"
"2012年12月27日","7,657.5","7,631.5","7,685.5","7,630.0","54.83K","-0.11%"
"2012年12月26日","7,665.7","7,665.7","7,665.7","7,665.7","-","0.00%"
"2012年12月24日","7,665.7","7,665.7","7,665.7","7,665.7","-","0.48%"
"2012年12月21日","7,629.2","7,610.0","7,650.0","7,596.0","18.45K","-0.55%"
"2012年12月20日","7,671.5","7,645.0","7,694.5","7,636.5","121.95K","-0.02%"
"2012年12月19日","7,673.0","7,673.0","7,683.0","7,654.0","186.18K","0.15%"
"2012年12月18日","7,661.5","7,642.0","7,674.0","7,625.0","162.40K","0.82%"
"2012年12月17日","7,599.5","7,610.5","7,629.0","7,565.5","140.40K","0.06%"
"2012年12月14日","7,595.0","7,592.0","7,622.0","7,571.0","105.93K","0.30%"
"2012年12月13日","7,572.0","7,597.5","7,621.5","7,561.5","119.78K","-0.56%"
"2012年12月12日","7,615.0","7,596.5","7,644.0","7,587.0","102.10K","0.30%"
"2012年12月11日","7,592.5","7,534.0","7,598.5","7,521.0","108.75K","0.81%"
"2012年12月10日","7,531.5","7,522.5","7,541.5","7,457.5","107.14K","0.30%"
"2012年12月7日","7,509.0","7,546.5","7,555.0","7,487.5","125.65K","-0.38%"
"2012年12月6日","7,537.5","7,468.0","7,558.0","7,461.0","140.05K","1.24%"
"2012年12月5日","7,445.0","7,499.5","7,507.0","7,428.5","130.73K","0.22%"
"2012年12月4日","7,428.5","7,418.5","7,468.0","7,413.5","112.00K","-0.09%"
"2012年12月3日","7,435.5","7,429.0","7,489.0","7,417.0","123.08K","0.22%"
"2012年11月30日","7,419.0","7,396.0","7,445.0","7,390.5","104.55K","0.24%"
"2012年11月29日","7,401.0","7,391.0","7,418.5","7,371.0","121.98K","0.71%"
"2012年11月28日","7,349.0","7,315.0","7,387.0","7,265.0","133.91K","0.14%"
"2012年11月27日","7,338.5","7,330.5","7,365.0","7,306.5","107.59K","0.62%"
"2012年11月26日","7,293.0","7,292.0","7,315.5","7,274.0","87.60K","-0.18%"
"2012年11月23日","7,306.5","7,258.0","7,336.0","7,220.5","85.74K","0.81%"
"2012年11月22日","7,248.0","7,211.0","7,255.0","7,206.5","59.59K","0.84%"
"2012年11月21日","7,187.5","7,142.5","7,196.0","7,136.0","84.27K","0.18%"
"2012年11月20日","7,174.5","7,103.5","7,188.0","7,092.5","119.08K","0.69%"
"2012年11月19日","7,125.0","7,012.0","7,131.0","7,006.0","113.36K","2.39%"
"2012年11月16日","6,958.5","7,034.0","7,060.0","6,948.0","161.40K","-1.23%"
"2012年11月15日","7,045.5","7,050.0","7,080.0","7,011.5","130.57K","-0.99%"
"2012年11月14日","7,116.0","7,153.0","7,185.0","7,031.5","132.05K","-0.83%"
"2012年11月13日","7,175.5","7,146.5","7,187.5","7,075.5","158.94K","0.06%"
"2012年11月12日","7,171.5","7,167.5","7,202.5","7,137.5","80.43K","0.02%"
"2012年11月9日","7,170.0","7,233.0","7,238.0","7,063.5","181.51K","-0.55%"
"2012年11月8日","7,210.0","7,260.5","7,289.5","7,184.0","141.24K","-0.29%"
"2012年11月7日","7,231.0","7,416.5","7,440.0","7,223.5","193.82K","-1.96%"
"2012年11月6日","7,375.5","7,356.5","7,420.0","7,320.0","99.09K","0.65%"
"2012年11月5日","7,328.0","7,322.5","7,355.0","7,306.0","93.70K","-0.44%"
"2012年11月2日","7,360.5","7,349.0","7,392.5","7,313.5","110.78K","0.37%"
"2012年11月1日","7,333.5","7,268.5","7,359.5","7,246.0","113.41K","0.86%"
"2012年10月31日","7,271.0","7,287.5","7,350.0","7,254.5","116.06K","-0.08%"
"2012年10月30日","7,276.5","7,198.0","7,295.0","7,198.0","61.81K","0.97%"
"2012年10月29日","7,206.5","7,227.0","7,228.0","7,172.5","59.88K","-0.35%"
"2012年10月26日","7,232.0","7,153.5","7,259.0","7,145.5","128.70K","0.46%"
"2012年10月25日","7,199.0","7,210.0","7,259.5","7,183.0","114.14K","0.05%"
"2012年10月24日","7,195.5","7,215.5","7,218.0","7,120.0","137.63K","0.25%"
"2012年10月23日","7,177.5","7,338.5","7,346.5","7,154.0","157.96K","-1.99%"
"2012年10月22日","7,323.5","7,366.5","7,393.0","7,303.5","112.22K","-0.60%"
"2012年10月19日","7,367.5","7,416.0","7,433.5","7,330.5","134.06K","-0.99%"
"2012年10月18日","7,441.0","7,408.0","7,449.5","7,391.0","119.68K","0.57%"
"2012年10月17日","7,398.5","7,390.0","7,404.5","7,369.5","111.23K","0.24%"
